kick_event,timestamp,timestamp_original,id_jogador_chutou,cor_jogador_chutou,id_goleiro,cor_goleiro,gol,ball_position_x,ball_position_y,ball_velocity_norm,ball_acceleration_norm,kicker_position_x,kicker_position_y,kicker_position_w,kicker_velocity_norm,goalkeeper_position_x,goalkeeper_position_y,goalkeeper_velocity_norm,num_blue_on_field,num_yellow_on_field,feat_dist_goal,feat_angle_goal,feat_visible_angle,feat_min_dist_opponent,feat_opponents_in_cone,feat_robot_orientation,feat_orientation_to_goal_diff
kickEvent702,2376.700483328,2376.700483328,6,blue,1,yellow,0,3822.7336,-4046.1118,76.3398604815074,9275.75827210692,3578.43,-4292.2485,1.1313925,892.850859759342,5786.1147,-705.2451,686.603396692358,10,9,4594.72628941792,61.7147162174033,10.9261903624363,757.821772921312,1,64.824015222755,-3.10929900535166
kickEvent703,2434.472941568,2434.472941568,9,blue,1,yellow,1,2739.1584,-2551.556,2636.65807066599,66868.983717312,1947.7518,-1686.6494,-2.1903253,2305.74233002642,5755.534,-757.1343,295.083093707824,10,9,4140.4741227819,38.0426073542905,19.7660937337034,1976.82959409824,2,-125.496395450726,163.539002805016
kickEvent704,2532.173116416,2532.173116416,5,blue,1,yellow,0,3016.9382,1674.4995,320.132078136908,8346.27964455971,2858.6208,1801.8755,-0.6385155,584.703875931418,5604.3247,732.6066,763.422437106107,10,9,3420.90723027087,-29.3070589653318,26.2409967079342,524.753727333394,2,-36.5842433036855,7.27718433835375
kickEvent705,2570.071236608,2570.071236608,1,blue,1,yellow,0,388.50181,2207.044875,745.699912321773,232713.755600177,262.03247,2258.36275,-0.0443189855,3468.33855324719,5809.4873,797.4725,94.7195783704131,10,9,6029.92197434072,-21.4700913537277,15.8612700378235,727.113290286296,5,-2.53929082145149,-18.9308005322762
kickEvent706,2574.987531776,2574.987531776,3,blue,1,yellow,1,5011.487,-2803.7964,331.722843087132,10214.3462002743,4943.046,-3050.4246,1.1902933,720.549405043016,5849.749,-907.4299,579.205770772985,10,9,2972.95008431389,70.5792692274837,12.4963459711005,1215.59581146685,1,68.1987824726992,2.38048675478452
kickEvent707,2672.029917184,2672.029917184,10,blue,1,yellow,0,1703.7295,-466.59393,190.564011736024,11538.289087906,1567.8119,-494.3891,0.0072209784,891.542691171198,5310.8604,-465.49753,1036.72772856255,10,9,4321.53330482169,6.19828119759193,23.4057525820226,241.256036763541,3,0.41373158627513,5.7845496113168
kickEvent708,2796.160320512,2796.160320512,9,blue,1,yellow,0,3379.7922,-2048.9023,1937.01264610977,30524.9240934926,2459.623,-1488.3529,0.29645532,1057.80924904352,5590.032,-716.0167,597.247226352065,10,9,3326.18242887039,38.0240478475341,24.7013641349107,1417.02329207067,1,16.9856386502003,21.0384091973338
kickEvent709,2799.716414976,2799.716414976,3,blue,1,yellow,0,4576.3965,-2637.3457,1501.96724210216,112542.357369141,4523.4375,-3068.102,0.9394709,915.45123142316,5587.495,-510.34344,675.328894288565,10,9,2997.03841592342,61.6404272400566,17.4093314473539,547.726576512889,2,53.827717545357,7.81270969469959
kickEvent710,2831.245592576,2831.245592576,10,blue,1,yellow,0,5894.121,4208.638,112.042493153812,13615.9773133875,5957.7573,4536.382,-1.4249973,778.23595288797,5986.3267,1023.32294,52.2637116472131,10,9,4209.96961719262,-88.5588828242573,0.645571373442109,1139.46138383663,1,-81.6463311075376,-6.91255171671968
kickEvent711,2897.088429056,2897.088429056,6,blue,1,yellow,0,1182.5421,251.47046,422.18525604384,30427.5680652764,918.847055,195.9193525,-0.404382015,6047.65426528368,5205.346,408.03207,301.140312517109,10,9,4824.01679210645,-2.9881176118255,21.1097517462819,257.103355387552,3,-23.1693827704959,20.1812651586704
kickEvent712,2905.417010176,2905.417010176,10,blue,1,yellow,0,-870.81024,3172.7444,447.103421166183,34009.4723356922,-1000.7372,3277.8708,-0.693248,668.177558941362,5682.749,794.5225,648.708435020033,10,9,7567.98126198924,-24.7861472890804,12.3544681959784,231.738402782201,4,-39.7201845558853,14.9340372668048
kickEvent713,2922.477038592,2922.477038592,3,blue,1,yellow,0,3116.219,276.59402,67.4461057043066,8681.53236610689,2590.075,278.3453,0.08526035,1228.21437908564,5586.3228,313.6587,123.077015907142,10,9,2897.01520670168,-5.4786892448349,34.3939536261222,780.03115974469,3,4.88505821480823,-10.3637474596431
kickEvent714,2972.032042496,2972.032042496,2,blue,1,yellow,0,1553.8357,-1694.4487,2026.10793792786,60079.3819148082,725.4874475,-1493.007775,0.8175821175,2340.68778295982,5559.1846,-506.49832,525.974087713223,11,9,4758.10186729185,20.8620179716782,20.1338358989242,1783.92442255303,4,46.844004738119,-25.9819867664408
kickEvent715,3000.160991872,3000.160991872,7,yellow,0,blue,0,-229.5580775,-3455.28875,1719.47577728289,1279319.35829843,-120.909272,-3620.032425,2.637499425,2448.34700186324,-5607.3774,-303.2445,9.8340599611749,11,9,6725.84718283296,149.087204454988,13.1590813539361,314.690839699324,5,151.117585520681,-2.03038106569296
kickEvent716,3041.547902976,3041.547902976,5,yellow,0,blue,0,-1117.0785,-2937.2861,120.478172571936,16093.6244575276,-1000.5721,-3026.5286,2.498749,251.386314183219,-5596.735,-290.82986,50.0445612824677,11,9,5698.29553536981,148.971292175192,15.5151313248783,499.007020540052,3,143.167771762535,5.80352041265748
kickEvent717,3160.849985792,3160.849985792,11,blue,1,yellow,0,-1081.5707,-2869.598,86.6258994405609,11185.028728798,-1242.5376,-2976.4033,0.30525783,572.948819885474,5290.1777,-285.65204,949.103815700753,11,9,7640.8923733228,22.0588027505225,12.484013937155,644.396426161972,5,17.489985322322,4.56881742820053
kickEvent718,3181.507384064,3181.507384064,6,blue,1,yellow,0,-717.4523,-1299.2019,340.346212660382,26870.6291621176,-884.44037,-1377.8774,0.28314266,987.268179038194,5406.4707,238.85275,140.121041292659,11,9,6841.93620108657,10.9462507989478,14.7267887433185,167.812471313815,3,16.2228794181076,-5.27662861915979
kickEvent719,22.960525824,22.960525824,13,yellow,1,blue,0,-3007.9062,2473.6897,1363.15252745074,25366.7151157679,-2554.4355,2587.6533,-2.4400616,2144.031486957,-5838.6094,82.52056,45.683104772947,8,8,3882.2372467283,-140.418030321946,20.688385823908,1539.02746003401,1,-139.805231431939,-0.612798890007169
kickEvent720,93.705550592,93.705550592,9,yellow,1,blue,0,-2447.9165,-2626.9717,2738.72152478353,72472.1151892639,-790.3868,-1802.1113,-2.8046327,1191.92393036391,-5854.367,-544.5789,199.705163803748,8,8,4417.94946820051,143.5149269347,18.8684017457718,1972.11372481174,3,-160.693616794381,-55.7914562709187
kickEvent721,361.351689984,361.351689984,7,yellow,1,blue,1,-4228.566,-2743.5078,796.196069322858,40863.0218252865,-4138.053,-2777.0718,2.9520094,798.686360061641,-5730.5625,-710.25696,374.259161220946,6,8,3265.70259898492,122.849608712405,17.9292839277411,210.800705851569,2,169.137679702946,-46.288070990541
kickEvent722,698.64289024,698.64289024,2,yellow,1,blue,0,-1297.4099,-3060.3564,1455.81200054965,135809.695001018,-1277.4624,-3153.618,1.7706617,1488.57637529321,-5832.8364,4.201401,66.7289393949953,6,8,5610.71608118242,146.944685413669,15.4289928460665,1204.72519806445,4,101.45144235546,45.4932430582095
kickEvent723,785.943769344,785.943769344,7,yellow,1,blue,0,-2090.392,557.6767,872.541382372449,35016.0737813603,-2051.1992,470.81363,1.8259217,928.832554547593,-5845.874,20.019835,42.6624591424501,6,8,3949.18194255303,-171.881943843046,334.548267804166,444.258545200205,6,104.617607131352,83.500449025602
kickEvent724,987.103895552,987.103895552,0,yellow,1,blue,0,-2617.8757,-1881.8643,593.664794182721,44607.9824771096,-2559.3828,-1804.4248,-2.3735025,599.811007004855,-5845.9014,-54.04443,86.090434327091,7,7,3870.42349417541,150.90778597338,23.2494361365198,277.55071044438,3,-135.99167591375,-73.1005381128705
kickEvent725,1008.818208768,1008.818208768,1,yellow,1,blue,0,-1585.8641,293.9093,374.338527773094,33684.3713561359,-1650.1682,365.56012,-1.0206571,659.850158384374,-5848.149,4.2422576,144.2327897093,7,7,4423.90985670993,-176.190660389133,337.046901449749,1025.98144129711,6,-58.479344160062,-117.711316229071
kickEvent726,1531.363877632,1531.363877632,3,blue,6,yellow,0,-332.521895,-3994.7511,935.301321745887,158957.390146272,-386.66055,-4087.117,0.9163697,309.799312733699,5817.7295,-183.52815,82.3483657286339,6,8,7487.2471510967,32.2449994344822,11.6572823161369,1106.64418975063,4,52.5041162836694,-20.2591168491871
kickEvent727,1555.409909888,1555.409909888,2,blue,6,yellow,0,-363.3701925,-632.5172175,1909.58950390721,202851.394864004,-508.61673,-698.6111,0.05994322,1094.04523673263,5816.4023,-11.131693,136.247307099397,7,8,6394.72894165432,5.67653815558235,15.9479158891839,214.863612757098,6,3.43449351642419,2.24204463915816
kickEvent728,1585.756055552,1585.756055552,10,blue,6,yellow,0,-1629.3004,-728.7693,921.102310307682,34027.6130281401,-1747.6515,-692.56775,-0.16005181,530.568193601445,5821.858,-55.50376,46.2768687706875,7,8,7664.02826756678,5.45647624178169,13.3368090580544,91.4952776791983,3,-9.17029321642974,14.6267694582114
kickEvent729,1769.058066176,1769.058066176,15,yellow,1,blue,0,-3167.6338,-1521.1053,149.3081297459,16180.7430107357,-2983.1191,-1469.0194,-2.6613965,805.120632916828,-5844.0537,-695.2748,21.8905652143166,7,8,3214.97428054884,151.7622444026,28.1552784015295,784.580950176182,4,-152.486787060889,-55.7509685365112
kickEvent730,1772.329678592,1772.329678592,9,yellow,1,blue,0,-820.86115,419.02,1301.40766160429,120111.068781906,-679.25165,421.1633,-2.9110162,582.043554085385,-5757.1924,-141.17793,1329.1436498876,7,8,5196.0616805403,-175.374540058017,340.405929419669,399.194282874115,7,-166.788942354211,-8.58559770380647
kickEvent731,1774.42990592,1774.42990592,1,yellow,1,blue,0,-1921.8357,124.57794,1805.40133788219,83243.8737777914,-732.802,-220.24008,2.9205945,1003.96364092715,-5610.5166,460.92505,997.241932632937,7,8,4080.06663192271,-178.25029825112,335.131466143245,315.125267362636,7,167.337738519121,14.4119632297591
kickEvent732,1851.21741824,1851.21741824,2,yellow,1,blue,0,-1326.4977,-1381.22,401.137316968579,25159.9176959344,-1268.3768,-1309.344,-2.0845747,337.915742474902,-5848.9307,-45.57382,21.498694750814,7,7,4873.33483730651,163.535334155687,20.138931285068,267.106129825225,3,-119.43733238975,-77.0273334545633
kickEvent733,2160.936918016,2160.936918016,14,yellow,1,blue,0,-3108.8733,-377.7539,112.025448571838,14998.0661393587,-2795.9468,-547.05817,2.2909622,1159.37657595257,-5840.1675,24.140259,544.457280170163,7,7,2915.70087704794,172.555918180313,325.917275435965,785.229646886178,7,131.262465084006,41.2934530963074
kickEvent734,2291.538999808,2291.538999808,2,yellow,1,blue,0,-2883.503,4273.085,119.594861201812,14227.4351074653,-2751.1975,4409.616,-2.2592545,93.3444253368571,-5637.407,621.11664,150.254841021052,6,7,5288.83814918116,-126.104462605055,11.6691595566819,825.657763512728,3,-129.445747695939,3.34128509088426
kickEvent735,2296.666633216,2296.666633216,14,yellow,1,blue,0,-2449.7842,-1739.3578,239.602724905093,26452.3219446269,-2526.746,-1789.9371,0.6166158,633.844756560132,-5870.366,-209.29674,1013.93256475496,6,7,3953.40331650977,153.898372799879,23.3265665119432,1727.09854010514,4,35.3294829210829,118.568889878797
kickEvent736,2459.14098816,2459.14098816,0,yellow,1,blue,0,-4204.775,110.8669,252.103672538128,21763.9084789991,-4106.973,123.19134,-3.1320772,205.425374175322,-4271.623,187.43124,143.214463694155,6,7,1798.64512067851,-176.466098461848,306.887715418196,101.640313181511,4,-179.454804669152,2.98870620730399
kickEvent737,2536.414132224,2536.414132224,0,yellow,1,blue,0,-1799.794,2753.534,1509.20330567939,38535.0603581389,-1750.7522,3001.5469,-2.4177597,2637.27534030892,-5847.807,50.9206,45.8027889131679,6,8,5022.31818302983,-146.752306157704,17.2065841560678,368.136737116034,3,-138.527426686816,-8.22487947088764
kickEvent738,2760.917142272,2760.917142272,3,yellow,1,blue,1,-4964.852,1226.3014,2827.01929761268,60853.9396209307,-4417.3906,2495.2432,-1.9418478,1128.21660420007,-5500.6416,392.30353,1239.67114075257,7,7,1604.78861709135,-130.168448013941,46.545779492586,991.273394494524,1,-111.259683396764,-18.9087646171775
kickEvent739,287.289889536,287.289889536,15,yellow,6,blue,0,-4020.816,-548.2248,2440.47088192583,31756.4854221738,-4396.1636,-2182.1533,1.9329926,919.657401431333,-5673.393,-195.6652,2169.59627825858,10,11,2053.70877613917,164.517514953565,313.727651927369,1601.28702704463,3,110.75231781002,53.7651971435451
kickEvent740,497.092221696,497.092221696,0,yellow,6,blue,0,-3963.5063,2096.8103,802.324251757415,17305.8647673712,-3826.351,1952.8682,2.5642226,1280.72576669432,-4214.0996,1218.813,1226.80809603314,10,11,2922.9984646465,-134.163951808337,25.3598058507988,459.50122251363,0,146.919132712063,78.9169154796008
kickEvent741,654.80944512,654.80944512,1,yellow,6,blue,1,-1762.3132,981.76044,716.044895782135,35654.6120663741,-1670.9103,990.42615,3.0079112,695.672926759723,-4414.112,345.6026,130.259828440677,10,11,4349.92447939539,-166.956192727662,22.8384829106071,241.149133868985,4,172.340616910131,20.703190362207
kickEvent742,895.841125632,895.841125632,10,yellow,6,blue,1,-4625.982,-1878.463,835.030649186709,24574.3899896117,-4570.3726,-1955.6127,1.9898324,775.392997862572,-4651.701,-1726.5559,154.258332680797,10,11,2327.34799862268,126.183926590511,28.2311232678103,154.06892610585,0,114.008998458387,12.1749281321234
kickEvent743,948.513564416,948.513564416,1,blue,6,yellow,0,-2395.6138,387.1683,3621.8977268145,233168.784615789,-2864.5195,1350.6937,-0.33251652,3023.93944830625,5824.364,-11.6979,123.925499287075,9,11,8404.53629721922,-2.64035541962681,12.2118673481733,1094.52798978497,3,-19.0517932143774,16.4114377947506
kickEvent744,960.913911808,960.913911808,14,yellow,6,blue,0,-4031.535,-26.311733,1920.71593198972,34172.556454446,-3821.2388,963.3704,-1.6785506,600.459254466105,-5448.7075,-497.02518,1746.81810582189,9,11,1968.64084167693,179.234194420957,310.865787178665,1356.59082637916,6,-96.173865079152,-84.591940499891
kickEvent745,1166.004692224,1166.004692224,9,yellow,6,blue,0,-3084.6707,-2818.0076,507.780742791259,32281.4513906247,-2894.2231,-2765.7007,-2.1904101,1048.9488651225,-4459.642,-1493.4895,168.838978604946,8,10,4054.66543146241,135.972485532554,18.5585396430311,141.540764571907,1,-125.501254132829,-98.5262603346169
kickEvent746,1206.945680896,1206.945680896,14,yellow,6,blue,0,-1003.4491,1814.6781,1089.68012258528,41713.4676712953,-1033.0181,1905.0934,-1.0367866,1296.01573412722,-4403.688,628.7905,509.54959185385,8,11,5315.87974872555,-160.039679362765,18.1418828537048,693.7880489668,2,-59.4034964357183,-100.636182927047
kickEvent747,1364.347903232,1364.347903232,14,yellow,6,blue,0,-2311.193,2064.695,1212.5522923722,37984.5439188363,-2223.174,2019.2102,2.8708882,1188.95663925314,-4564.0083,691.1276,174.027865903007,7,11,4227.32332880678,-150.76343593278,21.2659829705192,319.442719177836,3,164.48977731391,44.7467867533097
kickEvent748,1557.368543744,1557.368543744,5,blue,6,yellow,0,2399.5288,-166.67422,687.310288026622,45866.0994247883,2261.9756,-290.15973,0.08640171,839.043289807981,5818.223,-65.79338,136.343422541248,8,11,3604.32700481547,2.65046321994783,28.0146785919068,413.881294395838,4,4.95045332571328,-2.29999010576545
kickEvent749,1570.994329856,1570.994329856,5,blue,6,yellow,0,-2047.397,-403.01328,1080.35297030552,13788.9215398553,-2516.4255,-958.7223,-0.076570705,2275.0390638024,5822.4,-53.91681,136.375271570891,8,11,8057.48212405497,2.86697487042863,12.7313122924287,1556.58465924013,5,-4.38717823084127,7.2541531012699
kickEvent750,1793.826527232,1793.826527232,5,yellow,6,blue,1,-3236.8745,-1876.7715,891.481716887501,27119.9219837527,-3287.197,-1957.8374,0.9671978,832.180627139883,-4525.0615,-1163.4424,405.900720397529,8,10,3340.22960168347,145.814848955586,25.6725082371953,297.686923928361,1,55.4163518943383,90.3984970612475
kickEvent751,1915.913519872,1915.913519872,14,yellow,6,blue,0,-3079.137,2379.9397,2343.31863495589,68480.4100834717,-3373.969,3569.4106,-1.3358595,2150.00914390416,-5434.194,640.3005,1316.45056612928,7,10,3767.69871943141,-140.826610165578,21.4438168920013,1279.76971975473,1,-76.5391113724564,-64.2874987931213
kickEvent752,2400.00981376,2400.00981376,9,yellow,6,blue,1,2924.282,224.42584,198.820911794965,17476.9335829653,2837.425,199.80273,0.16301887,446.830994662233,4510.701,133.17064,248.627792330108,7,10,3083.89496792347,-4.17330375445651,32.4696408595817,315.405361453514,4,9.34029323199183,-13.5135969864483
kickEvent753,2510.381403392,2510.381403392,3,yellow,6,blue,0,4442.804,2281.0205,2685.00356819847,164621.262094012,4394.943,2372.9424,-1.1621152,448.527982489448,5090.7935,992.98303,1160.59995332721,7,9,2761.86782881373,-55.6796179511467,22.3483429842303,584.013406324692,1,-66.5842962680016,10.9046783168549
kickEvent754,2555.453728768,2555.453728768,8,yellow,6,blue,0,3025.0417,-1332.6661,582.441621085947,25261.0443144352,2931.7712,-1343.914,-0.1714302,630.08382075185,4501.712,-652.81464,367.127487386003,7,10,3259.8122370511,24.1305314586604,28.612880323049,312.709510767581,3,-9.82222694108361,33.952758399744
kickEvent755,2580.796090624,2580.796090624,8,yellow,6,blue,1,4039.752,2016.7566,710.46517842428,14767.3815506893,3923.2148,1852.8032,1.1042715,954.575276629071,4557.6587,1494.7993,1105.51091940874,7,10,2812.45078270671,-45.8140514659759,26.4261230569204,167.713018964659,1,63.2700963865807,-109.084147852557
kickEvent756,2995.483853312,2995.483853312,1,yellow,6,blue,0,4706.2646,441.1834,3384.95947976975,186833.261011283,4348.398,2217.4727,-1.238066,966.221222243763,5388.002,87.0806,1522.39592121862,8,10,1366.89212363256,-18.830155010557,65.5584249718614,768.215253380587,1,-70.9359565586438,52.1058015480868
kickEvent757,3013.54107264,3013.54107264,8,yellow,6,blue,0,4812.8726,-490.67017,4767.12521578697,286445.167892009,4246.2075,-2364.3584,1.2188795,935.467210640927,5613.094,7.7440777,1198.40226049238,8,10,1284.53442132104,22.456561600332,68.5392564786239,942.746546707182,1,69.836651085016,-47.380089484684
kickEvent758,3091.856,3091.856,2,yellow,6,blue,1,3307.7944,-1843.0436,485.291760201542,21623.3785977693,3180.5288,-1750.6289,-0.80509245,962.174942118767,5389.283,-443.49216,1328.80825273325,8,10,3262.63401321269,34.3949568059075,26.2312192258136,499.855247572214,1,-46.1283995028473,80.5233563087548
kickEvent759,3165.255847936,3165.255847936,2,yellow,6,blue,1,3712.9653,-2354.6685,653.974849023224,48587.4146302885,3721.8557,-2446.9578,1.9221781,542.923943087539,4588.2246,-1553.4241,308.960480669685,8,10,3282.52821220113,45.8347920829598,22.4461312089074,342.644547260934,3,110.132692602476,-64.2979005195157
kickEvent760,3308.052152064,3308.052152064,1,yellow,6,blue,0,3874.6116,-127.90536,4458.3859153205,173075.483887685,4505.4565,2244.579,-1.8584145,1247.31760888592,4898.959,-471.60867,1099.63900143961,7,11,2129.23357853742,3.44389269364308,45.7745650516906,448.260888540702,1,-106.479307435915,109.923200129558
kickEvent761,3656.387346176,3656.387346176,13,yellow,6,blue,0,3276.867,1708.1398,282.926215746822,19600.2362846667,2940.172,1760.088,-0.14372854,2165.93257504003,4414.407,993.7153,68.5724236908095,8,10,3214.52872316193,-32.0988175790797,27.2351227270823,633.485253041213,2,-8.23503873757723,-23.8637788415024
kickEvent762,3845.64550784,3845.64550784,7,yellow,6,blue,0,2631.3733,2691.0723,575.039828169812,15848.2096244677,2682.4553,2773.4539,-1.9206156,639.999330136322,4495.911,1133.3508,277.539946500126,7,10,4311.55609586379,-38.6200745663937,18.8314349275339,218.64995829796,3,-110.043167946986,71.4230933805926
kickEvent763,3882.373763072,3882.373763072,3,yellow,6,blue,0,2339.8076,463.56516,742.046790124974,37061.8932092705,2240.866,439.86676,0.27242178,798.074283630104,4462.868,53.20376,888.033279451525,7,10,3689.43099441954,-7.21810858964331,27.2320773458011,180.078933169479,4,15.6086182414414,-22.8267268310847
kickEvent764,138.526469632,138.526469632,7,blue,6,yellow,0,-3287.6416,53.438286,115.880305137969,15624.03870122,-3173.1082,35.15513,2.891012,527.977188600884,-5827.876,308.3761,525.503417388756,11,11,2712.88476357939,-178.871317230874,323.298782002642,738.704563893745,9,165.642786121675,15.4858966474505
kickEvent765,146.88852992,146.88852992,7,blue,6,yellow,0,-1836.9733,292.71985,477.387917586526,36964.8195987098,-1940.231,276.3315,0.3053264,512.789218152388,-5822.2593,524.2877,1271.87468879924,11,11,4173.30519079265,-175.977913474396,335.713366582085,944.592351355133,7,17.4939140939232,166.528172431681
kickEvent766,184.430822144,184.430822144,8,blue,6,yellow,0,-3593.666,-2274.8328,1161.7100302663,25391.6706641892,-3650.8164,-2350.6006,1.231523,1003.76153793951,-5862.9404,-122.801056,465.057611617816,11,11,3311.39058214398,136.609103695309,23.0990235204441,667.629647754382,3,70.5610702732897,66.0480334220188
kickEvent767,280.8905664,280.8905664,12,blue,6,yellow,0,-4327.4585,-4358.069,136.088169915703,20885.1934003601,-2033.0002,-834.9418,-2.1609788,795.401027845322,-5735.848,-787.4487,32.5101995853661,11,11,4667.99319600867,110.995823777171,8.16598584652594,819.294035886318,3,-123.814964857245,-125.189211365584
kickEvent768,294.218966784,294.218966784,12,blue,6,yellow,1,-2848.043,759.9503,2127.65544762266,76183.4881369792,-2938.0698,794.8278,-0.5146762,202.460161649028,-5854.463,425.1825,177.9593475036,11,11,3242.2765749268,-166.444457443515,329.682734676762,1075.8011649191,5,-29.4887740758311,-136.955683367684
kickEvent769,416.763229184,416.763229184,9,blue,6,yellow,0,-5118.774,-145.6355,2804.74946494628,66524.9474417573,-5483.878,-2023.54,1.7970777,1214.75866785048,-5819.0312,-267.63052,1911.02903330442,11,10,893.179132053727,170.615854492592,269.558208317107,710.804425321509,1,102.964967667077,67.6508868255152
kickEvent770,422.905916928,422.905916928,9,blue,6,yellow,0,-5558.743,-1852.0433,137.192459151102,11667.2450425674,-5516.4766,-1935.4053,2.0928473,191.077493806322,-5648.2017,-1778.5643,82.4663937610639,11,10,1903.88343265125,103.401113897416,15.7578202230514,115.767104337501,0,119.91131745535,-16.5102035579334
kickEvent771,504.664596736,504.664596736,3,blue,6,yellow,1,-2685.6262,278.74832,292.209145290197,17801.7329122674,-2594.7136,261.76004,2.9416943,526.811739836259,-5844.458,479.6432,36.3363311725897,10,10,3326.07491076633,-175.192574475253,329.805778860804,119.725926711437,9,168.546668007691,16.2607575170555
kickEvent772,581.23715712,581.23715712,6,blue,6,yellow,0,-2539.4705,-1540.113,264.604461027703,40407.4721311724,-2610.692,-1664.7656,1.1031132,727.235768108258,-5850.581,-72.18331,68.0997149386215,10,10,3787.77143887263,156.00848471444,24.7088413430486,1030.0749786894,2,63.2037306851707,92.8047540292698
kickEvent773,1397.378467328,1397.378467328,7,blue,6,yellow,1,-3440.2236,151.6665,1406.39188726785,89866.0794609491,-3436.8572,54.156574,1.3838563,1394.01172562536,-5851.3745,23.296417,35.6214301046597,11,8,2564.26557618731,-176.609194854618,321.3691007152,234.284021962931,7,79.2891254425899,104.101679702792
kickEvent774,1470.851195904,1470.851195904,2,yellow,0,blue,0,-2993.174,-2196.6584,5867.31242733264,327929.079940472,-3090.1067,-2213.7798,0.12151295,647.519397768849,5656.7344,-109.58289,237.525567183216,11,8,9257.56375730497,13.7262099893488,10.7958355382958,230.774868046869,3,6.9621791911842,6.76403079816464
kickEvent775,1477.493968896,1477.493968896,7,blue,6,yellow,1,-3170.7107,-1553.1387,5564.93439132353,168737.958271344,-3244.4492,-1615.731,0.76899576,126.149649736613,-5847.587,-63.38974,98.2186061716317,11,8,3227.55600486377,151.235409999643,27.9280049484827,1231.21065106168,3,44.0602115114552,107.175198488188
kickEvent776,1551.47976128,1551.47976128,3,blue,6,yellow,1,-3817.121,-2233.66035,4551.38401642074,222326.417943641,-2225.34755,-202.74553,-3.0293765,943.146366437268,-5820.121,-688.14875,566.625366920161,11,8,3123.17135101536,134.34124240852,23.7158596598899,749.441236700133,1,-173.570488006113,-52.0882695853667
kickEvent777,1662.011997952,1662.011997952,3,blue,6,yellow,1,-4905.566,-2212.2595,5110.97286965917,329862.389506912,-5051.798,-2368.3125,0.73885167,428.409828278571,-5900.8765,-887.03076,418.834847103565,11,8,2468.17298334137,116.322210514864,20.4539989014573,1657.3696644781,1,42.3330823771927,73.989128137671
kickEvent778,1737.312979456,1737.312979456,3,blue,6,yellow,0,-2468.0093,535.76685,2063.24228454191,81466.7187621822,-2391.4229,436.03885,2.0052388,457.906533690348,-5797.5015,158.35422,630.595334527781,11,9,3572.39477415996,-171.374571803016,331.990322218203,1040.42165167148,8,114.891720155878,73.7337080411057
kickEvent779,1861.629029888,1861.629029888,8,blue,6,yellow,1,-3391.3315,2265.5781,5395.2724989253,303282.643934581,-2167.0894,-590.65015,2.88074,1986.1920710963,-5816.587,835.7281,73.1088245184505,11,7,3455.14044144256,-139.02631728323,22.8779494348297,883.942883026093,2,165.054243874517,55.919438842253
kickEvent780,1937.915318784,1937.915318784,11,yellow,0,blue,0,-1716.5939,-1175.287,453.601725342489,36270.4736188292,-1850.9498,-1197.3014,0.2364551,631.398920535929,5685.87,-60.702415,73.0362423547783,11,7,7805.58267843511,8.65996341700234,13.0097158491803,340.088735276957,3,13.5478792743438,-4.8879158573415
kickEvent781,1940.787521024,1940.787521024,3,blue,6,yellow,1,-2406.5256,1304.1461,3029.68341644484,92521.9249894962,-2490.9807,1349.626,-0.48359028,474.390788010134,-5914.1987,831.0256,213.680213054883,11,7,3822.80725561734,-160.05311949616,25.1069964353844,540.240517761376,2,-27.7076820575497,-132.34543743861
kickEvent782,2071.946601728,2071.946601728,3,blue,6,yellow,1,-5134.354,-218.78038,4738.04829708729,187875.032708995,-4966.2905,1997.6799,-2.08006,550.166190346162,-5968.1655,-363.7532,1385.95587882304,11,7,892.864968508085,165.816282375829,269.529625770861,846.320705212275,1,-119.178659133982,-75.0050584901889
kickEvent783,100.688705536,100.688705536,3,blue,0,yellow,0,1399.5363,-886.3746,1778.28868874834,81763.1807968701,1534.7006,-893.92725,2.97394,1813.93754102505,-5626.4478,50.34117,990.219604997526,11,11,7452.43566805798,173.169209211352,346.322016107035,1224.62003037913,11,170.394210525136,2.77499868621574
kickEvent784,122.80291328,122.80291328,5,blue,0,yellow,0,-2116.7017,-909.2356,84.6304174172997,9450.57689774694,-1732.6896,-1199.2698,2.9397566,1322.23201549481,-5586.281,-118.78494,28.9786487161642,11,11,3988.32233690937,166.822151445164,24.8446299674378,128.241138997827,5,168.435645975729,-1.61349453056441
kickEvent785,320.805335552,320.805335552,5,yellow,6,blue,0,-5069.217,2522.796,92.4614595946948,12446.9806041028,-5182.5566,2537.2214,-0.29902524,121.482817879915,4412.3643,364.84756,155.236233672882,11,11,11353.0641084557,-12.839033859796,8.84212635820305,157.396947565828,3,-17.1328842198865,4.29385036009053
kickEvent786,333.476926208,333.476926208,3,blue,0,yellow,0,-2348.3328,67.87799,870.740061016013,43641.4693324179,-2205.1575,-40.135773,3.0741484,951.674939685371,-5575.8423,-123.60863,130.031158115994,11,11,3652.29801099011,-178.935096134709,332.317993466207,188.328514334613,9,176.135728916895,4.9291749483959
kickEvent787,335.776287488,335.776287488,3,blue,0,yellow,1,-5293.043,1729.4883,2349.04718443956,137650.500971559,-4361.5557,2159.1157,-2.3966973,1884.70341057696,-5871.2236,923.55743,257.960192773511,11,11,1868.39984470292,-112.233102728916,25.3917879896957,361.800394735841,1,-137.3206400604,25.0875373314834
